code|name|sec|day|time|room|lecturer
008442|Cooperative Education สหกิจศึกษา|000|TBA|tba-tba - -|TBA|อนัญญา รัตนประเสริฐ
011103|Introduction to Philosophy ปรัชญาเบื้องต้น|001|MTh|1100-1230 - -|HB5320|ระพี แสงสาคร
703740|Foundations of Operations Management หลักพื้นฐานการบริหารการดำเนินงาน|801|SaSu|0900-1600 - -|TBA|นิยตา กาวีวงศ์
030111|Vietnamese Society and Culture สังคมและวัฒนธรรมเวียดนาม|001|TuF|0800-0930 - -|HB7405|รุจิวรรณ เหล่าไพโรจน์
011355|Philosophy of Wealth ปรัชญาความมั่งคั่ง|001|TuF|1430-1600 - -|HB5310|ปรุตม์ บุญศรีตัน
701321|Auditing and Assurance Services การสอบบัญชีและการให้ความเชื่อมั่น|001|MTh|0930-1100 - -|BAB 1314|นฤนาถ ศราภัยวานิช
701321|Auditing and Assurance Services การสอบบัญชีและการให้ความเชื่อมั่น|002|TuF|0930-1100 - -|BAB 1222|วีระพงษ์ กิติวงค์
701321|Auditing and Assurance Services การสอบบัญชีและการให้ความเชื่อมั่น Teaching medium is in English/เรียนเป็นภาษาอังกฤษ|701|MTh|1300-1430 - -|BAB 2302|วีระพงษ์ กิติวงค์
701321|Auditing and Assurance Services การสอบบัญชีและการให้ความเชื่อมั่น|801|Fr|1630-1930 - -|BAB 1222|นฤนาถ ศราภัยวานิช Co-Instruc วีระพงษ์ กิติวงค์
002301|French 5 ภาษาฝรั่งเศส 5|001|TuF|0930-1100 - -|HB5300|ปาจรีย์ สุทัศน์ ณ อยุธยา
002301|French 5 ภาษาฝรั่งเศส 5|002|TuF|0930-1100 - -|HB7502|JEAN-CLAUDE NEVEU
159305|Contemporary Sociological and Anthropological Theories ทักษะทางสังคมวิทยาและมานุษยวิทยาร่วมสมัย|001|TBA|0000-0000 - -|TBA|เก่งกิจ กิติเรียงลาภ
014270|Literary Studies วรรณกรรมศึกษา|001|MTh|0930-1100 - -|HB7702|สยาม ภัทรานุประวัติ
011369|Zen Philosophy ปรัชญาเซน|001|MTh|1430-1600 - -|HB 5340|ปิยะมาศ ใจไฝ่
851899|Doctoral Thesis วิทยานิพนธ์ปริญญาเอก|000|TBA|TBA-TBA - -|TBA|พิมลพรรณ ไชยนันท์ Co-Instruc นรินทร์ นำเจริญ ขวัญฟ้า ศรีประพันธ์
703244|Production and Operations Management การจัดการการผลิตและการดำเนินงาน|001|TuF|0930-1100 - -|BAB1344|อดิศักดิ์ ธีรานุพัฒนา Co-Instruc ศิรวัจน์ ธีราโสภณพงศ์
703244|Production and Operations Management การจัดการการผลิตและการดำเนินงาน|002|TuF|1100-1230 - -|BAB1344|ศิรวัจน์ ธีราโสภณพงศ์ Co-Instruc อดิศักดิ์ ธีรานุพัฒนา
703244|Production and Operations Management การจัดการการผลิตและการดำเนินงาน Teaching medium is in English/เรียนเป็นภาษาอังกฤษ|701|TuF|1430-1600 - -|BAB2501|ศิรวัจน์ ธีราโสภณพงศ์
703244|Production and Operations Management การจัดการการผลิตและการดำเนินงาน|801|Th|1630-1930 - -|BAB1222|อดิศักดิ์ ธีรานุพัฒนา Co-Instruc ศิรวัจน์ ธีราโสภณพงศ์
021112|Spanish Listening and Speaking 2 การฟังและการพูดภาษาสเปน 2|001|TuF|1100-1230 - -|HB5320|RODRIGO ARCHE CLAUDIO
014211|Pali-Sanskrit in Thai ภาษาบาลีและสันสกฤตในภาษาไทย|001|MTh|0930-1100 - -|HB7504|สาโรจน์ บัวพันธุ์งาม
159463|Social, Environmental and Health Impact Assessment การประเมินผลกระทบทางสังคม สิ่งแวดล้อม และสุขภาพ|001|TuF|1100-1230 - -|SB 4201|ผานิตดา ไสยรส
178446|Law of Local Administration กฎหมายปกครองท้องถิ่น|001|MTh|1100-1230 - -|LB1403|ไพสิฐ พาณิชย์กุล Co-Instruc คณาจารย์
178446|Law of Local Administration กฎหมายปกครองท้องถิ่น|801|MTh|1100-1230 - -|LB1403|ไพสิฐ พาณิชย์กุล Co-Instruc คณาจารย์
014421|Lanna Language ภาษาล้านนา|001|MTh|1300-1430 - -|HB7402|ภคภต เทียมทัน
751405|Theory of Economic Development ทฤษฎีพัฒนาเศรษฐกิจ|001|MTh|1100-1230 - -|ECB.1405|มัทนา วงศ์ศิริขจร
751405|Theory of Economic Development ทฤษฎีพัฒนาเศรษฐกิจ|002|MTh|0930-1100 - -|ECB.2201|จารึก สิงหปรีชา
751405|Theory of Economic Development ทฤษฎีพัฒนาเศรษฐกิจ|003|MTh|1300-1430 - -|Slope Building 3 ECON|วรัทยา ชินกรรม
751405|Theory of Economic Development ทฤษฎีพัฒนาเศรษฐกิจ|004|MTh|1430-1600 - -|ECB.3203|มยุลา ไชยคำบัง
751405|Theory of Economic Development ทฤษฎีพัฒนาเศรษฐกิจ|005|TuF|1430-1600 - -|ECB.3308|เชาวนา เพชรรัตน์
751405|Theory of Economic Development ทฤษฎีพัฒนาเศรษฐกิจ|006|TuF|1100-1230 - -|ECB.3308|เชาวนา เพชรรัตน์
751405|Theory of Economic Development ทฤษฎีพัฒนาเศรษฐกิจ|701|MTh|0930-1100 - -|ECB.1405|มัทนา วงศ์ศิริขจร
178334|Alternative Dispute Resolution การระงับข้อพิพาททางเลือก|001|TuF|1300-1430 - -|LB1303|เชิญพร เรืองสวัสดิ์
178334|Alternative Dispute Resolution การระงับข้อพิพาททางเลือก|801|Sa|1300-1600 - -|LB1303|เชิญพร เรืองสวัสดิ์
269281|Computer Programming for Non-IT Majors การเขียนโปรแกรมคอมพิวเตอร์สำหรับนักศึกษานอกสาขาวิชาเทคโนโลยีสารสนเทศ|001|We|1300-1600 - -|ห้อง BAB1332|นษิ ตันติธารานุกูล
269281|Computer Programming for Non-IT Majors การเขียนโปรแกรมคอมพิวเตอร์สำหรับนักศึกษานอกสาขาวิชาเทคโนโลยีสารสนเทศ|002|We|1300-1600 - -|ฺห้อง BAB1333|ตรัสพงศ์ ไทยอุปถัมภ์
269281|Computer Programming for Non-IT Majors การเขียนโปรแกรมคอมพิวเตอร์สำหรับนักศึกษานอกสาขาวิชาเทคโนโลยีสารสนเทศ Teaching medium is in English/เรียนเป็นภาษาอังกฤษ|701|We|1300-1600 - -|413A|สันติ พิทักษ์กิจนุกูร
269281|Computer Programming for Non-IT Majors การเขียนโปรแกรมคอมพิวเตอร์สำหรับนักศึกษานอกสาขาวิชาเทคโนโลยีสารสนเทศ|801|We|1300-1600 - -|ห้อง BAB1344|นพรุจ ซื่อตรง
178410|Seminar on Civil Law สัมมนากฎหมายแพ่ง|001|MTh|0800-0930 - -|LB1403|ไพสิฐ พาณิชย์กุล
178410|Seminar on Civil Law สัมมนากฎหมายแพ่ง|801|MTh|0800-0930 - -|LB1403|ไพสิฐ พาณิชย์กุล
703404|Entrepreneurship and Small Business Management การเป็นผู้ประกอบการและการจัดการธุรกิจขนาดย่อม|001|MTh|0930-1100 - -|BAB1312|ก้องภู นิมานันท์
703404|Entrepreneurship and Small Business Management การเป็นผู้ประกอบการและการจัดการธุรกิจขนาดย่อม|002|TBA|0000-0000 - -|BAB1312|ก้องภู นิมานันท์
703404|Entrepreneurship and Small Business Management การเป็นผู้ประกอบการและการจัดการธุรกิจขนาดย่อม|801|Mo|1630-1930 - -|BAB1341|ก้องภู นิมานันท์
703404|Entrepreneurship and Small Business Management การเป็นผู้ประกอบการและการจัดการธุรกิจขนาดย่อม|802|TBA|0000-0000 - -|BAB1341|ก้องภู นิมานันท์
178452|Cyber Law กฎหมายไซเบอร์|001|MTh|1430-1600 - -|LB1403|ทศพล ทรรศนพรรณ
178452|Cyber Law กฎหมายไซเบอร์|801|MTh|1430-1600 - -|LB1403|ทศพล ทรรศนพรรณ
705444|Strategic Digital Marketing การตลาดดิจิทัลเชิงกลยุทธ์|001|TuF|0930-1100 - -|BAB1341|รวิ รุ่งเรืองศรี
705444|Strategic Digital Marketing การตลาดดิจิทัลเชิงกลยุทธ์|002|TuF|1100-1230 - -|BAB1341|รวิ รุ่งเรืองศรี
357421|Insect Transmission of Plant Diseases แมลงพาหะนำโรคพืช|001|TBA|0000-0000 - -|AB5-222|พัชรินทร์ ครุฑเมือง
351321|Economics of Agricultural Marketing เศรษฐศาสตร์การตลาดสินค้าเกษตร|001|MTh|1300-1430 - -|AB5-401|กรรณิกา แซ่ลิ่ว
705311|Buyer Behavior พฤติกรรมผู้ซื้อ|001|TuF|1300-1430 - -|BAB2501|อรชร มณีสงฆ์
705311|Buyer Behavior พฤติกรรมผู้ซื้อ|002|TuF|1430-1600 - -|BAB2501|อรชร มณีสงฆ์
705311|Buyer Behavior พฤติกรรมผู้ซื้อ|801|TBA|1630-1930 - -|TBA|อรชร มณีสงฆ์
013422|Personality and Behavior Assessment in Clinical Psychology การตรวจบุคลิกภาพและพฤติกรรมในจิตวิทยาคลินิก|001|MTh|1300-1430 - -|HB6310|ดรณี จันทร์หล้า Co-Instruc ศจีแพรว โปธิกุล
705769|Diagnosis And Management Of Marketing Problems การวินิจฉัยและการจัดการปัญหาทางการตลาด|803|SaSu|0900-1600 - -|BAB2502|นฤมล กิมภากรณ์
126499|Seminar on Research Topics in International Relations สัมมนาหัวข้อวิจัยทางความสัมพันธ์ระหว่างประเทศ|001|Mo|1430-1730 - -|TBA|วรรณภา ลีระศิริ
360460|Molecular Plant-Pathogen Interactions ปฏิสัมพันธ์ระหว่างพืชและเชื้อโรคในระดับโมเลกุล Teaching medium is in English/เรียนเป็นภาษาอังกฤษ|001|TuF|0930-1100 - -|AB5-121|MILAN CHAMEERA SAMARAKOON SAMARAKOON ACHCHIGE
177215|Torts, Management of Affairs without Mandate and Undue Enrichment กฎหมายละเมิด จัดการงานนอกสั่ง และลาภมิควรได้|001|MTh|1430-1600 - -|ห้องประชุมใหญ่นิติศาสตร์|ปีดิเทพ อยู่ยืนยง
177215|Torts, Management of Affairs without Mandate and Undue Enrichment กฎหมายละเมิด จัดการงานนอกสั่ง และลาภมิควรได้|002|MTh|1430-1600 - -|LB1404|นัทมน คงเจริญ
177215|Torts, Management of Affairs without Mandate and Undue Enrichment กฎหมายละเมิด จัดการงานนอกสั่ง และลาภมิควรได้|003|Fr|1630-1930 - -|LB1401|ปีดิเทพ อยู่ยืนยง
177215|Torts, Management of Affairs without Mandate and Undue Enrichment กฎหมายละเมิด จัดการงานนอกสั่ง และลาภมิควรได้|004|Fr|1630-1930 - -|LB1403|สุธินีถ์ ปาละกะวงศ์ ณ อยุธยา
177215|Torts, Management of Affairs without Mandate and Undue Enrichment กฎหมายละเมิด จัดการงานนอกสั่ง และลาภมิควรได้|801|Fr|1630-1930 - -|LB1401|ปีดิเทพ อยู่ยืนยง
177215|Torts, Management of Affairs without Mandate and Undue Enrichment กฎหมายละเมิด จัดการงานนอกสั่ง และลาภมิควรได้|802|Fr|1630-1930 - -|LB1403|สุธินีถ์ ปาละกะวงศ์ ณ อยุธยา
177215|Torts, Management of Affairs without Mandate and Undue Enrichment กฎหมายละเมิด จัดการงานนอกสั่ง และลาภมิควรได้|803|MTh|1430-1600 - -|ห้องประชุมใหญ่นิติศาสตร์|ปีดิเทพ อยู่ยืนยง
177215|Torts, Management of Affairs without Mandate and Undue Enrichment กฎหมายละเมิด จัดการงานนอกสั่ง และลาภมิควรได้|804|MTh|1430-1600 - -|LB1404|นัทมน คงเจริญ
013436|Mindfulness for Life and Work สติเพื่อชีวิตและการทำงาน|001|TuF|0930-1100 - -|HB7501|ฉัตรวิบูลย์ ไพจ์เซล
851709|Seminar in Communication Topics สัมมนาประเด็นการสื่อสาร|801|Su|1330-1430 - -|MCB 2402|ปิยะพงษ์ อิงไธสง Co-Instruc จิรเวทย์ รักชาติ
014371|Literary Criticism วรรณกรรมวิจารณ์|001|TuF|0930-1100 - -|HB7703|สิขรินทร์ สนิทชน
012700|Theravada Buddhism พุทธศาสนาเถรวาท|001|Tu|0900-1200 - -|HB6 ห้องfun&amp;learn (ห้องสมุดคณะฯ)|ปรุตม์ บุญศรีตัน
751304|Economic Statistics เศรษฐศาสตร์สถิติ|001|MTh|1100-1230 - -|ECB.1202|นฉัตร์ฑพงศ์ แก้วสมพงษ์
751304|Economic Statistics เศรษฐศาสตร์สถิติ|701|TuF|0930-1100 - -|ECB.3308|WUCAIHONG HUANG Co-Instruc XUEFENG ZHANG
002372|French for Office ภาษาฝรั่งเศสในสำนักงาน|001|TuF|0800-0930 - -|HB7608|ศโรชิน อาจหาญ
703314|Robotic Process Automation for Business เทคโนโลยีโปรแกรมหุ่นยนต์สำหรับธุรกิจ|001|TuF|0930-1100 - -|BAB Lab Comp ชั้น 2|ดำรงศักดิ์ นภารัตน์
703314|Robotic Process Automation for Business เทคโนโลยีโปรแกรมหุ่นยนต์สำหรับธุรกิจ|801|TuF|0930-1100 - -|BAB Lab Comp ชั้น 2|ดำรงศักดิ์ นภารัตน์
014403|Art of Fiction Writing ศิลปะการเขียนบันเทิงคดี|001|MTh|1100-1230 - -|HB6410|บุญวรรณี วิริยะชัยวงค์
009334|Data Analytics in Digital Humanities การวิเคราะห์ข้อมูลเชิงมนุษยศาสตร์ดิจิทัล|001|MTh|1300-1430 - -|HB7405|ชัยวัฒน์ นันทศรี
116200|Concepts and Theories on Art History แนวคิดและทฤษฎีทางประวัติศาสตร์ศิลปะ|001|Tu|1300-1600 - -|เครื่องเขิน|พิชญา สุ่มจินดา
703330|Meditation for Business Leaders สมาธิสำหรับผู้นำธุรกิจ|001|TuF|1430-1630 - -|BAB2402|อดิศักดิ์ ธีรานุพัฒนา Co-Instruc คณาจารย์ ปธานชัย วายุโชติ
703330|Meditation for Business Leaders สมาธิสำหรับผู้นำธุรกิจ|801|TuF|1430-1630 - -|BAB2402|อดิศักดิ์ ธีรานุพัฒนา Co-Instruc คณาจารย์ ปธานชัย วายุโชติ
126328|International Political Economy เศรษฐศาสตร์การเมืองระหว่างประเทศ|001|MTh|0930-1100 - -|ห้องประชุมใหญ่ ชั้น 3 อาคาร 50 ปี คณะรัฐศาสตร์และรัฐประศาสนศาสตร์|พิชญ์อาภา พิศุทธิ์เศรณี
126328|International Political Economy เศรษฐศาสตร์การเมืองระหว่างประเทศ|801|MTh|TBA-TBA - -|TBA|พิชญ์อาภา พิศุทธิ์เศรณี
006345|Community Ethics จริยธรรมชุมชน|001|MTh|1430-1600 - -|HB5320|ส่งเสริม แสงทอง
008215|Pop-Culture Tourism การท่องเที่ยววัฒนธรรมกระแสนิยม|001|MTh|1300-1430 - -|HB7710|บุษราภรณ์ กอบกิจพานิชผล
255430|Small and Medium Industry Management การบริหารอุตสาหกรรมขนาดกลางและขนาดย่อม Teaching medium is in English/เรียนเป็นภาษาอังกฤษ|701|MTh|1100-1230 - -|IE lecture room 9|โพธิ จ้าวไพศาล
178409|Clinical Legal Education การศึกษากฎหมายเชิงคลินิก|001|We|0930-1230 - -|ศูนย์ให้คำปรึกษาทางกฎหมาย|สุธาสินี สุภา
178409|Clinical Legal Education การศึกษากฎหมายเชิงคลินิก|801|We|0930-1230 - -|ศูนย์ให้คำปรึกษาทางกฎหมาย|สุธาสินี สุภา
018133|Japanese Language and Culture 3 ภาษาและวัฒนธรรมญี่ปุ่น 3|001|TuF|0930-1100 - -|HB7605|YUI HOMMA Co-Instruc ภูวัตร ทาอินต๊ะ
018133|Japanese Language and Culture 3 ภาษาและวัฒนธรรมญี่ปุ่น 3|002|TuF|1100-1230 - -|HB6310|ISHIHARA KEIKO Co-Instruc ภูวัตร ทาอินต๊ะ
018133|Japanese Language and Culture 3 ภาษาและวัฒนธรรมญี่ปุ่น 3|701|TuF|1300-1430 - -|HB7706|อัครชัย มงคลชัย Co-Instruc ISHIHARA KEIKO
018133|Japanese Language and Culture 3 ภาษาและวัฒนธรรมญี่ปุ่น 3|801|TuF|0930-1100 - -|TBA|YUI HOMMA
001230|Introduction to Language ภาษาเบื้องต้น|001|MTh|0930-1100 - -|HB7710|ศตนันต์ เปียงบุญทา
001230|Introduction to Language ภาษาเบื้องต้น|002|MTh|0800-0930 - -|HB7509|วิเชียร สุนิธรรม
001230|Introduction to Language ภาษาเบื้องต้น|003|TuF|1100-1230 - -|HB7703|ทิวาพร ธงทอง
001230|Introduction to Language ภาษาเบื้องต้น Teaching medium is in English/เรียนเป็นภาษาอังกฤษ|701|MTh|0930-1100 - -|HB7710|ศตนันต์ เปียงบุญทา
127416|Information Technology and Digital Communication for Political Scientists เทคโนโลยีสารสนเทศและการสื่อสารดิจิทัลสำหรับนักรัฐศาสตร์|001|MTh|1100-1230 - -|PSB 1205|ฉัตรทิพย์ ชัยฉกรรจ์ Co-Instruc พรชนก เรืองวีรยุทธ
751106|Principles of Economics หลักเศรษฐศาสตร์|001|TuF|1100-1230 - -|ECB.1201|วรลักษณ์ หิมะกลัส
751106|Principles of Economics หลักเศรษฐศาสตร์|002|TuF|1300-1430 - -|ECB.1404|เชาวนา เพชรรัตน์
106211|Digital Media for Contemporary Art สื่อดิจิทัลสําหรับงานศิลปะร่วมสมัย|001|Tu|1300-1800 - -|FB 1305|วุฒินท์ ชาญสตบุตร
154231|Computer Skills in Geography ทักษะคอมพิวเตอร์ทางภูมิศาสตร์ 154231 มี Lab พ่วง|001|Fr|1230-1430 - -|SB4105|วาทินี ถาวรธรรม
026271|Introduction to Korean Society and Culture สังคมและวัฒนธรรมเกาหลีเบื้องต้น|001|TuF|1300-1430 - -|HB7509|วิจิตรา เรือนสวัสดิ์
127202|Western Political Philosophy ปรัชญาการเมืองตะวันตก|001|MTh|1100-1230 - -|ห้อง PSB 1201|วันพัฒน์ ยังมีวิทยา
127717|Concepts and Theories of Contemporary Comparative Politics แนวคิดและทฤษฎีการเมืองเปรียบเทียบร่วมสมัย|001|Tu|0900-1200 - -|PSB 1303|ณัฐพล ตันตระกูลทรัพย์
127717|Concepts and Theories of Contemporary Comparative Politics แนวคิดและทฤษฎีการเมืองเปรียบเทียบร่วมสมัย Class period 5 Sept. 2026 to 25 Oct. 2026|801|Su|0900-1700 - -|PSB 1206|ภาณุวัฒน์ พันธุ์ประเสริฐ Co-Instruc ราม โชติคุต
351201|Principles of Agricultural Economics หลักเศรษฐศาสตร์เกษตร|001|TuF|1430-1600 - -|AB5-335|กรรณิกา แซ่ลิ่ว
013779|Counseling for Contemporary Selected Problems การปรึกษาเชิงจิตวิทยาสำหรับปัญหาพิเศษร่วมสมัย|801|Su|1300-1600 - -|HB7704|แสงเดือน ยอดอัญมณีวงศ์
009231|Knowledge Organization การจัดระบบความรู้ 009231 มี Lab พ่วง|001|MTh|1300-1430 - -|HB7703|นราธิป ปิติธนบดี
009231|Knowledge Organization การจัดระบบความรู้ 009231 มี Lab พ่วง|002|MTh|1300-1430 - -|HB5340|ปิยาภัสร์ จารุสวัสดิ์
020333|Speaking and Listening in Burmese 3 การพูดและการฟังภาษาพม่า 3|001|MTh|1430-1600 - -|HB7711|MYINT MYINT AYE
020333|Speaking and Listening in Burmese 3 การพูดและการฟังภาษาพม่า 3|002|MTh|1600-1730 - -|HB7711|MYINT MYINT AYE
851212|Computer Software Usage for Motion Picture Production การใช้โปรแกรมคอมพิวเตอร์สำหรับผลิตงานภาพเคลื่อนไหว|001|MTh|0930-1100 - -|MCB2209|อภิภู กิติกำธร
351442|Quantitative Analysis in Agricultural Economics การวิเคราะห์เชิงปริมาณในเศรษฐศาสตร์เกษตร 351442 มี Lab พ่วง|001|TuF|0930-1030 - -|AB5-355|เยาวเรศ เชาวนพูนผล
013811|Systems and Theories for Psychological Counseling ระบบและทฤษฎีสำหรับการปรึกษาเชิงจิตวิทยา|001|Sa|1300-1600 - -|HB13301|ธีรวรรณ ธีระพงษ์
751104|Learning Through Activities 2 การเรียนรู้ผ่านกิจกรรม 2|000|TBA|0000-0000 - -|TBA|คณาจารย์
751104|Learning Through Activities 2 การเรียนรู้ผ่านกิจกรรม 2|000|TBA|0000-0000 - -|TBA|คณาจารย์
703353|Health Service Organization Management การจัดการสถานบริการสุขภาพ Teaching medium is in English/เรียนเป็นภาษาอังกฤษ|001|Mo|1300-1600 - -|BAB 1343|ศรัญญา กันตะบุตร
104410|Thai Art in Contemporary Design ศิลปะไทยในงานออกแบบร่วมสมัย|001|MTh|0930-1100 - -|FB1302|เธียรชาย อักษรดิษฐ์
012272|Mahayana Buddhism พุทธศาสนามหายาน|001|TuF|1300-1430 - -|HB7707|สถาพร จันทร์เทศ
851253|Creative Copywriting การเขียนสร้างสรรค์เพื่อการโฆษณา|001|MTh|0930-1100 - -|MCB2306|ศศิกานต์ ลิมปิติ Co-Instruc ธีรภัทร วรรณฤมล พิสิทธิ์ ศรีประเสริฐ
702316|Investment Analysis การวิเคราะห์การลงทุน|001|TuF|1100-1230 - -|ห้องปฏิบัติการคอมพิวเตอร์ ชั้น 2 (Com Lab 2nd)|YOSUKE KAKINUMA
702316|Investment Analysis การวิเคราะห์การลงทุน|801|TBA|1630-1930 - -|ห้องปฏิบัติการคอมพิวเตอร์ ชั้น 2 (Com Lab 2nd)|YOSUKE KAKINUMA
008216|Creative Tourism การท่องเที่ยวเชิงสร้างสรรค์|001|MTh|1300-1430 - -|HB7701|สุประภา สมนักพงษ์
008216|Creative Tourism การท่องเที่ยวเชิงสร้างสรรค์|801|Th|1630-1930 - -|HB7306|สุประภา สมนักพงษ์
001232|English for Proficiency Tests ภาษาอังกฤษสำหรับการสอบวัดสมรรถนะภาษา|001|MTh|0800-0930 - -|TBA|คณาจารย์
001323|English in Business Communication ภาษาอังกฤษในการสื่อสารเชิงธุรกิจ|001|MTh|0930-1100 - -|HB7801|พยุพล สุทธโทธน
001323|English in Business Communication ภาษาอังกฤษในการสื่อสารเชิงธุรกิจ|002|TuF|0930-1100 - -|HB6440|ทิวาพร ธงทอง
001323|English in Business Communication ภาษาอังกฤษในการสื่อสารเชิงธุรกิจ|801|TuF|0930-1100 - -|TBA|ทิวาพร ธงทอง
702789|Selected Topics in Finance หัวข้อเลือกสรรทางด้านการเงิน|801|Su|0900-1600 - -|BAB2503|ดนัย ลิขิตรัตน์เจริญ
360212|Elementary Plant Pathology Laboratory ปฏิบัติการโรคพืชวิทยาเบื้องต้น|000|Th|1430-1730 - -|AB5-119|ปิลันธนา ฐาปนพงษ์วรกุล Co-Instruc รัชดาวรรณ ชีวังกูร อรอุมา เรืองวงษ์ MILAN CHAMEERA SAMARAKOON SAMARAKOON ACHCHIGE สรัญยา วัลยะเสวี พรสุข ชัยสุข
360212|Elementary Plant Pathology Laboratory ปฏิบัติการโรคพืชวิทยาเบื้องต้น|000|We|0930-1230 - -|TBA|ปิลันธนา ฐาปนพงษ์วรกุล Co-Instruc รัชดาวรรณ ชีวังกูร อรอุมา เรืองวงษ์ MILAN CHAMEERA SAMARAKOON SAMARAKOON ACHCHIGE สรัญยา วัลยะเสวี พรสุข ชัยสุข
128307|Strategic Management Techniques เทคนิคในการจัดการเชิงกลยุทธ์|001|MTh|0800-0930 - -|PSB 1310|พจนา พิชิตปัจจา
128307|Strategic Management Techniques เทคนิคในการจัดการเชิงกลยุทธ์|002|MTh|0800-0930 - -|PSB 1204|รวีวรรณ แพทย์สมาน
006326|Food Hygiene สุขวิทยาอาหาร|001|TuF|1300-1430 - -|HB5320|วิเชียร ศรีวิชัย
107212|Relief Printmaking ภาพพิมพ์ผิวนูน|001|Fr|1300-1800 - -|STUDIO2A|เทพพงษ์ หงษ์ศรีเมือง
705757|Content Marketing การตลาดเชิงเนื้อหา|803|TBA|0900-1600 - -|BAB2502|กอบลาภ จันทรศัพท์
009336|Database System Development for Information Works การพัฒนาระบบฐานข้อมูลสำหรับงานสารสนเทศ|001|TuF|1430-1630 - -|HB7301|ธนพรรณ กุลจันทร์
009336|Database System Development for Information Works การพัฒนาระบบฐานข้อมูลสำหรับงานสารสนเทศ|002|TuF|1430-1630 - -|HB7302|ชัยวัฒน์ นันทศรี
014401|Formal Writing การเขียนเพื่อการสื่อสารกิจธุระ|001|MTh|1100-1230 - -|HB7607|สิริมา เชียงเชาว์ไว
703454|Spa Management การจัดการธุรกิจสปา|001|TuF|1100-1230 - -|BAB1331|กุลสิรี โค้วสุวรรณ์
703454|Spa Management การจัดการธุรกิจสปา|801|Fr|1630-1930 - -|BAB1341|กุลสิรี โค้วสุวรรณ์
018131|Japanese Language and Culture 1 ภาษาและวัฒนธรรมญี่ปุ่น 1|001|MTh|0930-1100 - -|HB7503|ธนานัทธ ปัญโญ Co-Instruc ISHIHARA KEIKO
018131|Japanese Language and Culture 1 ภาษาและวัฒนธรรมญี่ปุ่น 1|002|MTh|1100-1230 - -|HB7507|สรัญญา คงจิตต์ Co-Instruc ISHIHARA KEIKO
018131|Japanese Language and Culture 1 ภาษาและวัฒนธรรมญี่ปุ่น 1|003|MTh|1300-1430 - -|HB7507|สรัญญา คงจิตต์ Co-Instruc ISHIHARA KEIKO
018131|Japanese Language and Culture 1 ภาษาและวัฒนธรรมญี่ปุ่น 1|004|MTh|1430-1600 - -|HB7507|ธนานัทธ ปัญโญ Co-Instruc ภูวัตร ทาอินต๊ะ
018131|Japanese Language and Culture 1 ภาษาและวัฒนธรรมญี่ปุ่น 1|005|TuF|1300-1430 - -|HB7507|สรัญญา คงจิตต์ Co-Instruc อัครชัย มงคลชัย
018131|Japanese Language and Culture 1 ภาษาและวัฒนธรรมญี่ปุ่น 1|006|TuF|1430-1600 - -|HB7507|สรัญญา คงจิตต์ Co-Instruc NAOKO YOSHIDA
018131|Japanese Language and Culture 1 ภาษาและวัฒนธรรมญี่ปุ่น 1|701|TuF|1600-1730 - -|HB7505|อัครชัย มงคลชัย Co-Instruc ISHIHARA KEIKO
013420|Group Counseling and Psychotherapy การให้คำปรึกษาและจิตบำบัดแบบกลุ่ม|001|Mo|1300-1600 - -|HB7603|ณฐวัฒน์ ล่องทอง
013420|Group Counseling and Psychotherapy การให้คำปรึกษาและจิตบำบัดแบบกลุ่ม|002|MTh|1600-1730 - -|HB1310|ไชยันต์ สกุลศรีประเสริฐ
013420|Group Counseling and Psychotherapy การให้คำปรึกษาและจิตบำบัดแบบกลุ่ม|003|Th|1300-1600 - -|HB7603|ณฐวัฒน์ ล่องทอง
009478|Information Professional Internship การฝึกประสบการณ์วิชาชีพสารสนเทศ|000|MTh|0800-0930 - -|HB5330|พรชนิตว์ ลีนาราช Co-Instruc ธนพรรณ กุลจันทร์
009478|Information Professional Internship การฝึกประสบการณ์วิชาชีพสารสนเทศ|000|MTh|0800-0930 - -|HB5330|ชัยวัฒน์ นันทศรี Co-Instruc วรรษพร อารยะพันธ์
009478|Information Professional Internship การฝึกประสบการณ์วิชาชีพสารสนเทศ|000|MTh|0800-0930 - -|HB5330|พิเชษฎ์ จุลรอด Co-Instruc ปิยาภัสร์ จารุสวัสดิ์
009478|Information Professional Internship การฝึกประสบการณ์วิชาชีพสารสนเทศ|000|MTh|0800-0930 - -|HB5330|กิตติ ภูริทัต Co-Instruc ผุสดี นนทคำจันทร์
004351|Theoretical Approaches to History แนวพินิจทางประวัติศาสตร์|001|MTh|1100-1230 - -|HB7604|สิงห์ สุวรรณกิจ Co-Instruc ธิกานต์ ศรีนารา
009427|Digital Libraries ห้องสมุดดิจิทัล|001|MTh|1100-1230 - -|HB7302|ธนพรรณ กุลจันทร์ Co-Instruc ผุสดี นนทคำจันทร์
009427|Digital Libraries ห้องสมุดดิจิทัล|002|MTh|1100-1230 - -|HB7301|ผุสดี นนทคำจันทร์ Co-Instruc กิตติ ภูริทัต
107333|Intaglio Printmaking ภาพพิมพ์ร่องลึก|001|Fr|1300-1800 - -|FB1118|อมร ทองพยงค์
360304|Diseases of Economic Plants โรคของพืชเศรษฐกิจ 360304 มี Lab พ่วง|001|MTh|1300-1400 - -|AB5-345|อรอุมา เรืองวงษ์
